 X,Y,phi
-2.433281796,-2.278692031,8.68E-04
-2.471244354,-2.204501242,8.73E-04
-2.51165702,-2.296653001,8.50E-04
-1.764089356,-3.59651444,6.46E-04
-1.675720791,-3.636821466,6.47E-04
-1.587352225,-3.677128491,6.46E-04
-1.685155914,-3.533520325,6.84E-04
-1.596787349,-3.57382735,6.84E-04
-1.606222473,-3.470526209,7.18E-04
-2.015576461,-3.462183983,6.46E-04
-1.930292923,-3.508941276,6.47E-04
-1.845009386,-3.555698569,6.46E-04
-1.932279511,-3.405131289,6.83E-04
-1.846995974,-3.451888582,6.84E-04
-1.848982562,-3.348078594,7.18E-04
-1.927064609,-3.301604973,7.19E-04
-2.005146656,-3.255131352,7.19E-04
-2.010361559,-3.358657667,6.84E-04
-1.687142503,-3.429710337,7.19E-04
-1.768062532,-3.388894466,7.19E-04
-1.766075944,-3.492704453,6.84E-04
-2.004428723,-3.155742861,7.49E-04
-1.926346675,-3.202216483,7.49E-04
-1.848264628,-3.248690104,7.49E-04
-1.925628742,-3.102827992,7.78E-04
-1.847546695,-3.149301614,7.78E-04
-1.846828761,-3.049913124,8.04E-04
-2.222838549,-3.00755745,7.48E-04
-2.148304983,-3.059795622,7.49E-04
-2.073771417,-3.112033793,7.48E-04
-2.138847696,-2.963171684,7.77E-04
-2.06431413,-3.015409855,7.77E-04
-2.054856843,-2.918785918,8.03E-04
-2.12386531,-2.863826716,8.04E-04
-2.192873776,-2.808867515,8.05E-04
-2.207856162,-2.908212483,7.78E-04
-1.916171455,-3.006204055,8.04E-04
-1.985514149,-2.962494986,8.04E-04
-1.994971436,-3.059118924,7.77E-04
-3.199657586,-0.660854738,8.84E-04
-3.118187631,-0.638999866,9.03E-04
-3.036717675,-0.617144993,9.21E-04
-3.189839887,-0.577535527,8.90E-04
-3.108369932,-0.555680655,9.09E-04
-3.180022188,-0.494216316,8.95E-04
-3.159644502,-0.730976536,8.89E-04
-3.119631418,-0.801098334,8.95E-04
-3.078174547,-0.709121664,9.08E-04
-3.075281109,-1.111910696,8.83E-04
-3.000492044,-1.079970218,9.02E-04
-2.92570298,-1.048029741,9.19E-04
-3.078953814,-1.028318639,8.89E-04
-3.00416475,-0.996378162,9.07E-04
-3.08262652,-0.944726583,8.94E-04
-3.025637733,-1.175281496,8.89E-04
-2.975994357,-1.238652297,8.94E-04
-2.950848668,-1.143341019,9.07E-04
-2.913621294,-0.967187694,9.27E-04
-2.901539609,-0.886345647,9.34E-04
-2.889457923,-0.8055036,9.41E-04
-2.992083064,-0.915536115,9.15E-04
-2.980001379,-0.834694068,9.22E-04
-3.070544834,-0.863884536,9.01E-04
-2.938544507,-0.742717398,9.35E-04
-2.987631091,-0.679931196,9.28E-04
-3.029087963,-0.771907866,9.15E-04
-2.882382723,-1.536084671,8.84E-04
-2.808503922,-1.491975968,9.04E-04
-2.734625121,-1.447867265,9.22E-04
-2.89734223,-1.454008071,8.90E-04
-2.82346343,-1.409899368,9.09E-04
-2.912301738,-1.371931472,8.95E-04
-2.824334345,-1.592589291,8.90E-04
-2.766285968,-1.649093912,8.95E-04
-2.750455545,-1.548480588,9.09E-04
-2.745073404,-1.208423441,9.41E-04
-2.830428951,-1.250270153,9.22E-04
-2.915784498,-1.292116864,9.02E-04
-2.741590643,-1.288238049,9.35E-04
-2.82694619,-1.33008476,9.16E-04
-2.738107882,-1.368052657,9.29E-04
-2.805283262,-1.154958875,9.34E-04
-2.865493121,-1.101494308,9.27E-04
-2.89063881,-1.196805586,9.15E-04
-3.458496939,2.007725739,6.49E-04
-3.505240856,1.922622255,6.50E-04
-3.551984772,1.837518772,6.49E-04
-3.401022242,1.924735579,6.86E-04
-3.447766159,1.839632096,6.86E-04
-3.343547545,1.841745419,7.21E-04
-3.425178306,1.680010695,7.22E-04
-3.384362925,1.760878057,7.22E-04
-3.488581539,1.758764733,6.87E-04
-3.455269327,2.529449498,5.15E-04
-3.514822329,2.443665638,5.15E-04
-3.57437533,2.357881779,5.15E-04
-3.406179764,2.433203874,5.64E-04
-3.465732765,2.347420014,5.64E-04
-3.3570902,2.336958249,6.09E-04
-3.463011157,2.172796682,6.10E-04
-3.410050679,2.254877466,6.10E-04
-3.518693244,2.26533923,5.64E-04
-3.306189379,2.249649998,6.49E-04
-3.359149858,2.167569214,6.50E-04
-3.412110337,2.085488431,6.49E-04
-3.255288558,2.162341746,6.86E-04
-3.308249037,2.080260963,6.86E-04
-3.204387738,2.075033495,7.21E-04
-3.297160943,1.919508111,7.22E-04
-3.25077434,1.997270803,7.21E-04
-3.35463564,2.002498271,6.87E-04
-3.386815761,3.083574786,3.36E-04
-3.459841661,2.999341512,3.37E-04
-3.532867562,2.915108238,3.36E-04
-3.347384727,2.976553522,4.01E-04
-3.420410627,2.892320248,4.01E-04
-3.307953692,2.869532258,4.61E-04
-3.438890492,2.706974168,4.63E-04
-3.373422092,2.788253213,4.63E-04
-3.485879027,2.811041203,4.02E-04
-3.265661842,2.770395151,5.14E-04
-3.331130241,2.689116106,5.15E-04
-3.396598641,2.60783706,5.15E-04
-3.223369991,2.671258044,5.64E-04
-3.288838391,2.589978998,5.64E-04
-3.18107814,2.572120936,6.09E-04
-3.298419514,2.415345812,6.10E-04
-3.239748827,2.493733374,6.10E-04
-3.347509077,2.511591436,5.64E-04
-3.347431628,3.269368082,2.67E-04
-3.268616461,3.348140114,2.67E-04
-3.383860212,3.38434782,1.86E-04
-3.158089395,3.317393946,3.36E-04
-3.236904562,3.238621914,3.37E-04
-3.315719729,3.159849882,3.36E-04
-3.126377497,3.207875747,4.01E-04
-3.205192664,3.129103715,4.01E-04
-3.094665598,3.098357547,4.61E-04
-3.236857661,2.945807354,4.63E-04
-3.165761629,3.022082451,4.63E-04
-3.276288695,3.052828618,4.02E-04
-3.105619076,3.499829129,2.67E-04
-3.021436858,3.572746113,2.67E-04
-3.133786113,3.61710807,1.86E-04
-3.255527098,-0.196284591,8.85E-04
-3.16837682,-0.186274714,9.05E-04
-3.081226541,-0.176264836,9.24E-04
-3.234408553,-0.116202798,8.91E-04
-3.147258275,-0.106192921,9.10E-04
-3.213290008,-0.036121005,8.96E-04
-3.225192787,-0.271770427,8.91E-04
-3.194858477,-0.347256264,8.96E-04
-3.138042509,-0.26176055,9.10E-04
-3.013874462,-0.539147857,9.29E-04
-2.991031249,-0.46115072,9.36E-04
-2.968188036,-0.383153583,9.42E-04
-3.085526718,-0.477683518,9.16E-04
-3.062683505,-0.399686381,9.23E-04
-3.157178975,-0.416219179,9.03E-04
-3.005867537,-0.314190667,9.36E-04
-3.043547039,-0.245227752,9.30E-04
-3.100363007,-0.330723466,9.17E-04
-3.266411358,0.740274315,8.64E-04
-3.324072791,0.796276069,8.46E-04
-3.381734225,0.852277824,8.27E-04
-3.344170766,0.710809847,8.46E-04
-3.401832199,0.766811601,8.27E-04
-3.421930173,0.681345379,8.26E-04
-3.414505238,0.600324892,8.33E-04
-3.426318066,0.520219775,8.33E-04
-3.438130894,0.440114658,8.33E-04
-3.329320895,0.548768872,8.57E-04
-3.341133723,0.468663755,8.58E-04
-3.244136552,0.497212852,8.80E-04
-3.258986423,0.659253827,8.70E-04
-3.33674583,0.629789359,8.52E-04
-3.251561487,0.57823334,8.75E-04
-3.307971595,0.34518467,8.70E-04
-3.276054073,0.421198761,8.75E-04
-3.373051244,0.392649664,8.52E-04
-3.251320057,0.266339623,8.85E-04
-3.162750999,0.263508668,9.05E-04
-3.07418194,0.260677712,9.24E-04
-3.219402536,0.342353714,8.91E-04
-3.130833477,0.339522759,9.10E-04
-3.187485014,0.418367806,8.96E-04
-3.231130932,0.187933067,8.91E-04
-3.210941807,0.109526511,8.96E-04
-3.142561874,0.185102112,9.11E-04
-3.050362137,-0.103191092,9.31E-04
-3.019497734,-0.030117347,9.37E-04
-2.98863333,0.042956397,9.43E-04
-3.116393871,-0.033119176,9.17E-04
-3.085529467,0.039954569,9.24E-04
-3.182425604,0.03695274,9.03E-04
-3.017149533,0.115530169,9.37E-04
-3.045665736,0.188103941,9.31E-04
-3.11404567,0.11252834,9.17E-04
-3.286953695,1.764846182,7.51E-04
-3.327769075,1.68397882,7.52E-04
-3.368584455,1.603111458,7.51E-04
-3.230359844,1.687946946,7.80E-04
-3.271175224,1.607079583,7.80E-04
-3.173765993,1.611047709,8.06E-04
-3.401474031,1.528973902,7.52E-04
-3.436943036,1.444966267,7.52E-04
-3.472412041,1.360958632,7.52E-04
-3.336954377,1.458804472,7.81E-04
-3.372423382,1.374796837,7.81E-04
-3.272434723,1.388635043,8.07E-04
-3.239545146,1.462772598,8.08E-04
-3.20665557,1.536910153,8.07E-04
-3.304064801,1.532942028,7.81E-04
-3.339705535,1.224331215,8.07E-04
-3.306070129,1.306483129,8.07E-04
-3.406058788,1.292644924,7.80E-04
-3.126931948,1.198487815,8.64E-04
-3.175432873,1.261870224,8.46E-04
-3.223933798,1.325252633,8.27E-04
-3.209068279,1.17971831,8.46E-04
-3.257569204,1.24310072,8.27E-04
-3.29120461,1.160948806,8.26E-04
-3.294997442,1.079995718,8.33E-04
-3.317015681,1.002029144,8.33E-04
-3.33903392,0.924062569,8.33E-04
-3.216653942,1.017812135,8.58E-04
-3.238672181,0.939845561,8.58E-04
-3.138310443,0.955628552,8.81E-04
-3.13072478,1.117534727,8.70E-04
-3.212861111,1.098765223,8.52E-04
-3.134517611,1.036581639,8.76E-04
-3.223711053,0.81205906,8.70E-04
-3.181010748,0.883843806,8.76E-04
-3.281372486,0.868060815,8.52E-04
-1.503222573,-3.712364349,6.46E-04
-1.412093312,-3.746209253,6.47E-04
-1.32096405,-3.780054158,6.47E-04
-1.428528045,-3.644299066,6.84E-04
-1.337398783,-3.67814397,6.84E-04
-1.353833516,-3.576233783,7.18E-04
-1.437963168,-3.540997925,7.19E-04
-1.522092821,-3.505762067,7.19E-04
-1.512657697,-3.609063208,6.84E-04
-1.168398275,-4.123117414,5.13E-04
-1.067504492,-4.148711928,5.14E-04
-0.966610709,-4.174306441,5.13E-04
-1.096363177,-4.043517408,5.62E-04
-0.995469394,-4.069111922,5.62E-04
-1.024328078,-3.963917403,6.07E-04
-1.117728491,-3.936599717,6.08E-04
-1.211128904,-3.909282031,6.08E-04
-1.18976359,-4.016199723,5.62E-04
-1.234817317,-3.808317712,6.47E-04
-1.141416904,-3.835635398,6.48E-04
-1.04801649,-3.862953084,6.48E-04
-1.165105316,-3.734671079,6.85E-04
-1.071704903,-3.761988765,6.85E-04
-1.095393315,-3.661024446,7.19E-04
-1.181540049,-3.632760891,7.20E-04
-1.267686783,-3.604497337,7.19E-04
-1.25125205,-3.706407525,6.85E-04
-0.766192071,-4.516630503,3.35E-04
-0.655948597,-4.532368497,3.36E-04
-0.545705124,-4.548106491,3.36E-04
-0.69823926,-4.425551457,4.01E-04
-0.587995786,-4.441289451,4.01E-04
-0.630286449,-4.33447241,4.61E-04
-0.732774974,-4.316148594,4.62E-04
-0.8352635,-4.297824777,4.62E-04
-0.800727785,-4.40722764,4.01E-04
-0.871542024,-4.1949155,5.13E-04
-0.769053499,-4.213239316,5.14E-04
-0.666564974,-4.231563133,5.14E-04
-0.805332024,-4.110330038,5.63E-04
-0.702843498,-4.128653855,5.63E-04
-0.739122023,-4.025744577,6.08E-04
-0.834190708,-4.005135519,6.09E-04
-0.929259393,-3.984526461,6.09E-04
-0.900400709,-4.08972098,5.63E-04
-0.281142065,-4.670583586,2.67E-04
-0.392278263,-4.662753558,2.67E-04
-0.343371067,-4.773532645,1.86E-04
-0.44204395,-4.55902483,3.36E-04
-0.330907751,-4.566854857,3.37E-04
-0.219771553,-4.574684884,3.36E-04
-0.380673438,-4.463126128,4.01E-04
-0.269537239,-4.470956155,4.02E-04
-0.319302926,-4.367227427,4.61E-04
-0.4229641,-4.356309088,4.63E-04
-0.526625275,-4.345390749,4.62E-04
-0.484334612,-4.452207789,4.02E-04
-2.036994789,-2.66716504,8.62E-04
-2.111957273,-2.696079465,8.44E-04
-2.186919758,-2.72499389,8.25E-04
-2.042948807,-2.751038666,8.44E-04
-2.117911292,-2.779953091,8.25E-04
-2.048902825,-2.834912292,8.24E-04
-2.3590451,-2.552966235,8.30E-04
-2.297033024,-2.60508482,8.31E-04
-2.235020947,-2.657203406,8.31E-04
-2.270171729,-2.508379912,8.55E-04
-2.208159653,-2.560498498,8.56E-04
-2.181298358,-2.46379359,8.78E-04
-2.323978946,-2.389853077,8.68E-04
-2.341512023,-2.471409656,8.50E-04
-2.252638652,-2.426823334,8.73E-04
-2.085095979,-2.599374557,8.68E-04
-2.133197169,-2.531584074,8.73E-04
-2.160058463,-2.628288982,8.50E-04
-2.639843057,-1.935984678,8.82E-04
-2.577528704,-1.884572606,9.01E-04
-2.515214351,-1.833160534,9.18E-04
-2.666496051,-1.856754839,8.88E-04
-2.604181698,-1.805342768,9.06E-04
-2.693149044,-1.777525001,8.93E-04
-2.575526224,-1.983622579,8.88E-04
-2.511209391,-2.03126048,8.92E-04
-2.513211871,-1.932210507,9.06E-04
-2.525740995,-1.751574194,9.26E-04
-2.536267639,-1.669987854,9.34E-04
-2.546794283,-1.588401513,9.40E-04
-2.614708342,-1.723756427,9.14E-04
-2.625234985,-1.642170087,9.21E-04
-2.703675688,-1.695938661,9.01E-04
-2.609404562,-1.541556764,9.35E-04
-2.672014842,-1.494712014,9.29E-04
-2.687845265,-1.595325338,9.15E-04
-2.340332388,-2.292715527,8.82E-04
-2.285345536,-2.232548233,9.00E-04
-2.230358685,-2.17238094,9.18E-04
-2.378294945,-2.218524738,8.87E-04
-2.323308093,-2.158357444,9.06E-04
-2.416257502,-2.144333948,8.92E-04
-2.268992094,-2.329685784,8.87E-04
-2.1976518,-2.36665604,8.93E-04
-2.214005243,-2.26951849,9.06E-04
-2.253677457,-2.09410035,9.26E-04
-2.276996229,-2.015819761,9.33E-04
-2.300315001,-1.937539171,9.39E-04
-2.346626865,-2.080076854,9.13E-04
-2.369945637,-2.001796265,9.20E-04
-2.439576274,-2.066053359,9.00E-04
-2.371948118,-1.902746292,9.33E-04
-2.443581235,-1.867953413,9.26E-04
-2.441578754,-1.967003386,9.13E-04
-1.536348348,-3.407076807,7.49E-04
-1.452218696,-3.442312665,7.50E-04
-1.368089043,-3.477548523,7.49E-04
-1.466474223,-3.343627405,7.78E-04
-1.382344571,-3.378863263,7.78E-04
-1.396600098,-3.280178003,8.04E-04
-1.771685346,-3.291568723,7.49E-04
-1.690765316,-3.332384595,7.49E-04
-1.609845287,-3.373200467,7.49E-04
-1.69438813,-3.235058853,7.77E-04
-1.613468101,-3.275874724,7.78E-04
-1.617090915,-3.178548982,8.04E-04
-1.693670197,-3.135670362,8.05E-04
-1.770249479,-3.092791743,8.05E-04
-1.770967413,-3.192180233,7.78E-04
-1.470097037,-3.246301662,8.05E-04
-1.543593976,-3.212425322,8.05E-04
-1.539971162,-3.309751064,7.78E-04
-1.634135076,-2.928292509,8.63E-04
-1.705032971,-2.968832714,8.44E-04
-1.775930866,-3.009372919,8.25E-04
-1.628453689,-3.011711333,8.44E-04
-1.699351584,-3.052251538,8.25E-04
-1.622772302,-3.095130157,8.25E-04
-1.972633577,-2.861679553,8.30E-04
-1.903290883,-2.905388622,8.31E-04
-1.833948189,-2.94909769,8.31E-04
-1.890410311,-2.804573189,8.55E-04
-1.821067617,-2.848282257,8.56E-04
-1.808187045,-2.747466824,8.79E-04
-1.960725541,-2.693932302,8.68E-04
-1.966679559,-2.777805927,8.50E-04
-1.884456293,-2.720699563,8.74E-04
-1.692152399,-2.86801728,8.69E-04
-1.750169722,-2.807742052,8.74E-04
-1.763050294,-2.908557485,8.50E-04
-2.883051004,-0.436721105,9.56E-04
-2.905894217,-0.514718242,9.50E-04
-2.92873743,-0.592715379,9.43E-04
-2.797913972,-0.490288628,9.69E-04
-2.820757185,-0.568285765,9.63E-04
-2.71277694,-0.54385615,9.82E-04
-2.830564262,-0.718287784,9.56E-04
-2.771670601,-0.631071967,9.69E-04
-2.879650846,-0.655501581,9.50E-04
-2.796591554,-0.845615253,9.55E-04
-2.80867324,-0.9264573,9.49E-04
-2.820754925,-1.007299347,9.42E-04
-2.703725185,-0.885726906,9.69E-04
-2.71580687,-0.966568952,9.62E-04
-2.610858815,-0.925838558,9.81E-04
-2.737697893,-0.758399436,9.69E-04
-2.644831524,-0.798511089,9.82E-04
-2.678804232,-0.67118362,9.82E-04
-2.700335208,-1.11422848,9.55E-04
-2.655597012,-1.020033519,9.69E-04
-2.760545066,-1.060763914,9.49E-04
-2.647644632,-1.234601795,9.55E-04
-2.644161872,-1.314416403,9.50E-04
-2.640679111,-1.394231011,9.43E-04
-2.550215861,-1.260780149,9.69E-04
-2.5467331,-1.340594757,9.63E-04
-2.45278709,-1.286958503,9.81E-04
-2.602906436,-1.140406834,9.69E-04
-2.505477665,-1.166585188,9.82E-04
-2.55816824,-1.046211873,9.82E-04
-2.515458552,-1.48792051,9.55E-04
-2.484122821,-1.387439507,9.69E-04
-2.578068831,-1.44107576,9.49E-04
-3.150536938,1.997212983,7.51E-04
-3.196923541,1.919450291,7.52E-04
-3.243310143,1.841687599,7.52E-04
-3.096686139,1.919392471,7.80E-04
-3.143072741,1.84162978,7.80E-04
-3.042835339,1.84157196,8.07E-04
-3.130122442,1.687889126,8.07E-04
-3.086478891,1.764730543,8.07E-04
-3.186716293,1.764788363,7.80E-04
-3.137051678,2.4805955,6.49E-04
-3.195722364,2.402207937,6.50E-04
-3.254393051,2.323820375,6.49E-04
-3.093025215,2.389070063,6.86E-04
-3.151695901,2.3106825,6.86E-04
-3.048998752,2.297544626,7.21E-04
-3.152591409,2.149203872,7.21E-04
-3.10079508,2.223374249,7.21E-04
-3.20349223,2.236512123,6.87E-04
-3.00378274,2.213817603,7.51E-04
-3.055579069,2.139647226,7.52E-04
-3.107375397,2.065476849,7.51E-04
-2.958566728,2.130090581,7.80E-04
-3.010363057,2.055920204,7.80E-04
-2.913350716,2.046363558,8.06E-04
-2.999673798,1.909835826,8.07E-04
-2.956512257,1.978099692,8.07E-04
-3.053524598,1.987656338,7.80E-04
-3.059585914,2.996626887,5.14E-04
-3.130681946,2.92035179,5.15E-04
-3.201777977,2.844076694,5.14E-04
-3.024506231,2.894896226,5.63E-04
-3.095602262,2.81862113,5.64E-04
-2.989426547,2.793165566,6.09E-04
-3.117194276,2.64580248,6.10E-04
-3.053310412,2.719484023,6.10E-04
-3.159486127,2.744939587,5.64E-04
-2.95144092,2.699206903,6.49E-04
-3.015324784,2.62552536,6.49E-04
-3.079208649,2.551843817,6.49E-04
-2.913455293,2.60524824,6.86E-04
-2.977339157,2.531566697,6.86E-04
-2.875469666,2.511289577,7.21E-04
-2.991155723,2.368792943,7.21E-04
-2.933312694,2.44004126,7.21E-04
-3.035182186,2.46031838,6.87E-04
-2.913378834,3.534186264,3.36E-04
-2.997561052,3.461269281,3.37E-04
-3.08174327,3.388352297,3.36E-04
-2.889503028,3.422709432,4.01E-04
-2.973685246,3.349792448,4.01E-04
-2.865627222,3.3112326,4.61E-04
-3.018319473,3.169315898,4.63E-04
-2.941973347,3.240274249,4.63E-04
-3.050031371,3.278834098,4.02E-04
-2.837931761,3.207261414,5.14E-04
-2.914277886,3.136303063,5.15E-04
-2.990624011,3.065344712,5.14E-04
-2.8102363,3.103290228,5.64E-04
-2.886582425,3.032331877,5.64E-04
-2.782540839,2.999319042,6.09E-04
-2.920464644,2.861883391,6.10E-04
-2.851502741,2.930601216,6.10E-04
-2.955544328,2.963614052,5.64E-04
-2.848125772,3.712351603,2.67E-04
-2.758996903,3.779040109,2.67E-04
-2.867836542,3.831366317,1.86E-04
-2.653957514,3.732850863,3.36E-04
-2.743086382,3.666162357,3.37E-04
-2.832215251,3.599473851,3.36E-04
-2.638046993,3.619973111,4.01E-04
-2.727175861,3.553284605,4.01E-04
-2.622136472,3.50709536,4.61E-04
-2.784463639,3.376520186,4.63E-04
-2.703300055,3.441807773,4.63E-04
-2.808339445,3.487997019,4.02E-04
-2.576222531,3.905846327,2.67E-04
-2.482577027,3.96596404,2.67E-04
-2.587334196,4.026026237,1.86E-04
-2.911727971,-0.021140507,9.57E-04
-2.942592374,-0.094214252,9.51E-04
-2.973456778,-0.167287997,9.45E-04
-2.834822612,-0.085237412,9.70E-04
-2.865687015,-0.158311157,9.64E-04
-2.757917252,-0.149334317,9.82E-04
-2.898097775,-0.305213827,9.57E-04
-2.828007513,-0.227274072,9.70E-04
-2.935777276,-0.236250912,9.51E-04
-2.812960743,-0.35878135,9.70E-04
-2.727823711,-0.412348873,9.83E-04
-2.742870482,-0.280841595,9.83E-04
-3.185796043,0.726445362,8.84E-04
-3.105180729,0.712616409,9.03E-04
-3.024565414,0.698787457,9.20E-04
-3.143095738,0.798230108,8.90E-04
-3.062480424,0.784401155,9.08E-04
-3.100395433,0.870014853,8.95E-04
-3.178371108,0.645424875,8.89E-04
-3.170946173,0.564404387,8.95E-04
-3.097755793,0.631595922,9.08E-04
-2.956695211,0.467724145,9.42E-04
-3.052508991,0.477553714,9.23E-04
-3.148322771,0.487383283,9.02E-04
-2.995857454,0.398708667,9.36E-04
-3.091671234,0.408538237,9.17E-04
-3.035019697,0.32969319,9.30E-04
-2.979318612,0.544745249,9.35E-04
-3.001942013,0.621766353,9.28E-04
-3.075132392,0.554574818,9.16E-04
-2.887966705,0.393698029,9.57E-04
-2.927128948,0.324682551,9.51E-04
-2.966291191,0.255667074,9.45E-04
-2.8192382,0.319671913,9.70E-04
-2.858400443,0.250656435,9.65E-04
-2.750509694,0.245645797,9.82E-04
-2.909258785,0.110519531,9.57E-04
-2.82988424,0.178082664,9.70E-04
-2.937774988,0.183093302,9.51E-04
-2.832353426,0.046422626,9.71E-04
-2.755448066,-0.017674279,9.83E-04
-2.75297888,0.113985759,9.83E-04
-2.924717292,1.630779812,8.64E-04
-2.964089974,1.701043861,8.46E-04
-3.003462657,1.77130791,8.27E-04
-3.007733526,1.624202444,8.46E-04
-3.047106208,1.694466493,8.27E-04
-3.09074976,1.617625076,8.27E-04
-3.10571124,1.538440153,8.33E-04
-3.138600816,1.464302598,8.34E-04
-3.171490392,1.390165042,8.34E-04
-3.037656486,1.465832597,8.58E-04
-3.070546062,1.391695042,8.58E-04
-2.969601732,1.393225042,8.81E-04
-2.939678772,1.551594888,8.70E-04
-3.022695006,1.545017521,8.52E-04
-2.954640252,1.472409965,8.76E-04
-3.074488543,1.263400224,8.70E-04
-3.022045137,1.328312633,8.76E-04
-3.122989468,1.326782633,8.53E-04
-3.043706351,1.171494295,8.85E-04
-2.960480754,1.144500776,9.05E-04
-2.877255157,1.117507256,9.24E-04
-2.991262946,1.236406704,8.91E-04
-2.908037349,1.209413185,9.10E-04
-2.93881954,1.301319113,8.96E-04
-3.047499183,1.090541208,8.91E-04
-3.051292014,1.00958812,8.96E-04
-2.964273585,1.063547688,9.10E-04
-2.969833401,0.760434909,9.28E-04
-2.915101388,0.822082361,9.35E-04
-2.860369376,0.883729814,9.42E-04
-3.007748411,0.846048607,9.16E-04
-2.953016398,0.90769606,9.23E-04
-3.04566342,0.931662306,9.03E-04
-2.865997969,0.961655628,9.36E-04
-2.871626563,1.039581442,9.30E-04
-2.958644992,0.985621874,9.17E-04
0.052955494,-4.678291742,2.67E-04
-0.058525186,-4.678352678,2.67E-04
-0.001856564,-4.78554814,1.86E-04
-1.285091544,-3.50909632,7.49E-04
-1.19894481,-3.537359874,7.50E-04
-1.112798077,-3.565623429,7.50E-04
-1.216349572,-3.441958857,7.78E-04
-1.130202838,-3.470222412,7.78E-04
-1.1476076,-3.374821395,8.05E-04
-1.230605099,-3.343273597,8.05E-04
-1.313602599,-3.3117258,8.05E-04
-1.299347071,-3.41041106,7.78E-04
-0.959824025,-3.885648959,6.48E-04
-0.86475534,-3.906258017,6.48E-04
-0.769686655,-3.926867076,6.48E-04
-0.895319972,-3.807380516,6.85E-04
-0.800251287,-3.827989574,6.85E-04
-0.830815919,-3.729112072,7.20E-04
-0.919008385,-3.706416197,7.20E-04
-1.00720085,-3.683720321,7.20E-04
-0.983512438,-3.78468464,6.85E-04
-1.034249941,-3.587076119,7.50E-04
-0.946057475,-3.609771994,7.51E-04
-0.85786501,-3.63246787,7.51E-04
-0.973106566,-3.513127792,7.80E-04
-0.884914101,-3.535823667,7.80E-04
-0.911963191,-3.439179465,8.06E-04
-0.990511328,-3.417726775,8.06E-04
-1.069059464,-3.396274085,8.06E-04
-1.051654702,-3.491675102,7.79E-04
-0.570175269,-4.24523861,5.14E-04
-0.466514094,-4.256156949,5.15E-04
-0.36285292,-4.267075287,5.14E-04
-0.510064088,-4.156004809,5.63E-04
-0.406402914,-4.166923148,5.63E-04
-0.449952908,-4.066771009,6.08E-04
-0.546342613,-4.053095532,6.09E-04
-0.642732318,-4.039420054,6.09E-04
-0.606453793,-4.142329332,5.64E-04
-0.680545801,-3.942985872,6.48E-04
-0.584156096,-3.95666135,6.49E-04
-0.487766391,-3.970336827,6.49E-04
-0.621969579,-3.860227167,6.86E-04
-0.525579874,-3.873902645,6.86E-04
-0.563393356,-3.777468463,7.20E-04
-0.652534211,-3.761349666,7.21E-04
-0.741675065,-3.745230869,7.20E-04
-0.711110433,-3.844108371,6.86E-04
-0.115448836,-4.578254673,3.36E-04
-0.003968156,-4.578193738,3.37E-04
0.107512524,-4.578132803,3.36E-04
-0.060891806,-4.478095733,4.02E-04
0.050588874,-4.478034798,4.02E-04
-0.006334775,-4.377936793,4.62E-04
-0.110657492,-4.374367004,4.63E-04
-0.214980209,-4.370797216,4.63E-04
-0.165214522,-4.474525944,4.02E-04
-0.265347988,-4.273639555,5.15E-04
-0.161025271,-4.277209343,5.16E-04
-0.056702554,-4.280779132,5.15E-04
-0.21139305,-4.180051683,5.64E-04
-0.107070333,-4.183621471,5.64E-04
-0.157438112,-4.08646381,6.09E-04
-0.254943044,-4.079899543,6.10E-04
-0.352447976,-4.073335276,6.10E-04
-0.308897982,-4.173487415,5.64E-04
-1.990798572,-2.599958837,8.82E-04
-1.944602355,-2.532752634,9.01E-04
-1.898406138,-2.465546431,9.18E-04
-2.038899762,-2.532168354,8.88E-04
-1.992703545,-2.464962151,9.06E-04
-2.087000951,-2.46437787,8.93E-04
-1.914529324,-2.626726099,8.88E-04
-1.838260076,-2.65349336,8.93E-04
-1.868333107,-2.559519895,9.06E-04
-1.93167374,-2.389403963,9.26E-04
-1.964941341,-2.313261496,9.34E-04
-1.998208943,-2.237119028,9.41E-04
-2.025971146,-2.388819683,9.14E-04
-2.059238748,-2.312677215,9.21E-04
-2.120268553,-2.388235403,9.01E-04
-2.07559219,-2.215539665,9.34E-04
-2.152975437,-2.193960302,9.26E-04
-2.136621995,-2.291097853,9.14E-04
-2.447464812,-1.60056358,9.55E-04
-2.436938168,-1.68214992,9.48E-04
-2.426411524,-1.763736261,9.41E-04
-2.348135341,-1.612725647,9.68E-04
-2.337608697,-1.694311987,9.62E-04
-2.24880587,-1.624887713,9.80E-04
-2.416129081,-1.500082577,9.69E-04
-2.31679961,-1.512244643,9.81E-04
-2.38479335,-1.399601573,9.82E-04
-2.28314529,-1.833322019,9.54E-04
-2.26597558,-1.729104866,9.68E-04
-2.354778407,-1.79852914,9.48E-04
-2.199458245,-1.934098981,9.54E-04
-2.176139473,-2.01237957,9.48E-04
-2.152820701,-2.09066016,9.41E-04
-2.098601488,-1.93065879,9.68E-04
-2.075282716,-2.008939379,9.61E-04
-1.997744732,-1.927218599,9.80E-04
-2.182288534,-1.829881828,9.68E-04
-2.081431778,-1.826441637,9.81E-04
-2.165118824,-1.725664675,9.81E-04
-1.998054206,-2.133818885,9.55E-04
-1.997899469,-2.030518742,9.68E-04
-2.075437453,-2.112239522,9.48E-04
-1.202205285,-3.127874258,8.63E-04
