%X,Y,delN 
-2.230360774,-0.203171633,9.22E+16
-1.986696093,-0.229663824,0
-2.099988003,-0.275234768,4.90E+16
-0.314990844,-2.096696691,4.98E+16
-0.282685566,-2.223777835,9.29E+16
-0.250380287,-2.35085898,1.30E+17
-0.229662651,-1.98669623,0
-0.198291421,-2.110301108,4.94E+16
-0.166920192,-2.233905986,9.23E+16
-0.113897277,-1.996824381,0
-0.083460096,-2.116952993,4.91E+16
0,-2,0
-1.969615547,0.347296122,0
-2.095482763,0.322463104,4.98E+16
-2.221349978,0.297630086,9.29E+16
-2.347217194,0.272797068,1.29E+17
-1.98669623,0.229662651,0
-2.10908718,0.205763681,4.93E+16
-2.231478129,0.181864712,9.19E+16
-1.996824381,0.113897277,0
-2.115739065,0.090932356,4.88E+16
0.052416127,-2.118128284,4.91E+16
0.104832255,-2.236256569,9.18E+16
0.157248382,-2.354384853,1.28E+17
0.113897856,-1.996824349,0
0.16724804,-2.111476331,4.88E+16
0.220598223,-2.226128313,9.13E+16
0.229663824,-1.986696093,0
0.283948063,-2.097871773,4.86E+16
0.347297904,-1.969615233,0
-1.879385389,0.684039883,0
-2.007357442,0.681180647,5.01E+16
-2.135329496,0.678321412,9.35E+16
-2.26330155,0.675462177,1.30E+17
-1.916465723,0.571788383,0
-2.040935969,0.568930938,4.95E+16
-2.165406215,0.566073492,9.24E+16
-1.946542442,0.459540463,0
-2.067510881,0.456684807,4.89E+16
0.411311202,-2.08182286,5.06E+16
0.4753245,-2.194030487,9.44E+16
0.539337799,-2.306238114,1.32E+17
0.459542142,-1.946542046,0
0.523557225,-2.055247871,5.02E+16
0.587572309,-2.163953697,9.37E+16
0.57178995,-1.916465255,0
0.635806819,-2.02166928,4.99E+16
0.684041329,-1.879384862,0
-1.732051097,0.9999995,0
-1.858782988,1.019721366,5.07E+16
-1.985514879,1.039443233,9.48E+16
-2.112246771,1.0591651,1.32E+17
-1.787798394,0.896455309,0
-1.911212352,0.915289335,5.02E+16
-2.03462631,0.934123361,9.37E+16
-1.836909825,0.791135437,0
-1.957005849,0.809081622,4.96E+16
0.777727369,-1.969652865,4.94E+16
0.87141341,-2.059920868,9.27E+16
0.96509945,-2.150188871,1.30E+17
0.791136853,-1.836909215,0
0.883935049,-1.923859286,4.93E+16
0.976733244,-2.010809356,9.26E+16
0.896456687,-1.787797703,0
0.988367038,-1.871429842,4.93E+16
1.000000832,-1.732050327,0
-1.532089341,1.285574678,0
-1.653433723,1.326944591,5.11E+16
-1.774778106,1.368314505,9.56E+16
-1.896122488,1.409684418,1.34E+17
-1.604624847,1.193777377,0
-1.723028436,1.233450078,5.06E+16
-1.841432024,1.273122779,9.46E+16
-1.671278766,1.098585651,0
-1.78674156,1.136561139,5.00E+16
1.109783183,-1.795376667,4.72E+16
1.219565533,-1.858703007,8.91E+16
1.329347883,-1.922029348,1.26E+17
1.098586939,-1.671277919,0
1.206672073,-1.731663467,4.72E+16
1.314757208,-1.792049016,8.92E+16
1.193778614,-1.604623927,0
1.300166532,-1.662068684,4.72E+16
1.285575857,-1.532088351,0
-1.285575857,1.532088351,0
-1.397924821,1.593702908,5.11E+16
-1.510273785,1.655317464,9.57E+16
-1.622622748,1.716932021,1.34E+17
-1.372530581,1.454700685,0
-1.482487764,1.513923462,5.07E+16
-1.592444946,1.57314624,9.49E+16
-1.454701743,1.37252946,0
-1.562267143,1.429360459,5.03E+16
1.402405116,-1.581268484,4.86E+16
1.519234375,-1.630448616,9.15E+16
1.636063634,-1.679628748,1.29E+17
1.372530581,-1.454700685,0
1.486968059,-1.501489038,4.84E+16
1.601405536,-1.548277391,9.11E+16
1.454701743,-1.37252946,0
1.566747438,-1.416926034,4.82E+16
1.532089341,-1.285574678,0
-1.000000832,1.732050327,0
-1.099988207,1.812299756,5.08E+16
-1.199975582,1.892549185,9.52E+16
-1.299962956,1.972798614,1.33E+17
-1.098586939,1.671277919,0
-1.196877098,1.748586556,5.05E+16
-1.295167256,1.825895193,9.46E+16
-1.193778614,1.604623927,0
-1.290371557,1.678991772,5.02E+16
1.65565431,-1.317076783,4.94E+16
1.779219278,-1.348578888,9.27E+16
1.902784247,-1.380080993,1.30E+17
1.604624847,-1.193777377,0
1.725249022,-1.223582269,4.90E+16
1.845873197,-1.253387162,9.20E+16
1.671278766,-1.098585651,0
1.788962147,-1.126693331,4.87E+16
1.732051097,-0.9999995,0
-0.684041329,1.879384862,0
-0.76928916,1.974476544,4.99E+16
-0.854536991,2.069568226,9.35E+16
-0.939784822,2.164659908,1.31E+17
-0.791136853,1.836909215,0
-0.875496839,1.928682965,4.97E+16
-0.959856826,2.020456714,9.30E+16
-0.896456687,1.787797703,0
-0.979928829,1.876253521,4.94E+16
1.857442182,-1.015527548,4.95E+16
1.982833268,-1.031055597,9.27E+16
2.108224353,-1.046583646,1.30E+17
1.787798394,-0.896455309,0
1.909871546,-0.911095517,4.90E+16
2.031944698,-0.925735725,9.17E+16
1.836909825,-0.791135437,0
1.955665044,-0.804887804,4.85E+16
1.879385389,-0.684039883,0
-0.347297904,1.969615233,0
-0.414728307,2.075956478,4.86E+16
-0.48215871,2.182297723,9.11E+16
-0.549589113,2.288638967,1.27E+17
-0.459542142,1.946542046,0
-0.52697433,2.049381489,4.84E+16
-0.594406518,2.152220932,9.06E+16
-0.57178995,1.916465255,0
-0.639223923,2.015802897,4.81E+16
2.006567822,-0.680601593,4.97E+16
2.133750255,-0.677163304,9.29E+16
2.260932689,-0.673725015,1.30E+17
1.916465723,-0.571788383,0
2.040146349,-0.568351884,4.92E+16
2.163826975,-0.564915384,9.18E+16
1.946542442,-0.459540463,0
2.066721261,-0.456105753,4.86E+16
1.969615547,-0.347296122,0
0,2,0
-0.050855352,2.114841166,4.78E+16
-0.101710703,2.229682331,8.96E+16
-0.152566055,2.344523497,1.25E+17
-0.113897856,1.996824349,0
-0.165687264,2.108189212,4.75E+16
-0.217476671,2.219554075,8.90E+16
-0.229663824,1.986696093,0
-0.282387287,2.094584654,4.72E+16
2.094308431,-0.323243478,4.94E+16
2.219001315,-0.299190833,9.22E+16
2.343694198,-0.275138189,1.29E+17
1.98669623,-0.229662651,0
2.107912848,-0.206544055,4.89E+16
2.229129466,-0.183425459,9.12E+16
1.996824381,-0.113897277,0
2.114564733,-0.09171273,4.84E+16
2,0,0
0.347296122,1.969615547,0
0.319525305,2.093100966,4.87E+16
0.291754488,2.216586384,9.10E+16
0.263983671,2.340071803,1.27E+17
0.229662651,1.98669623,0
0.202825882,2.106705383,4.82E+16
0.175989114,2.226714535,9.01E+16
0.113897277,1.996824381,0
0.087994557,2.113357268,4.78E+16
2.117199187,0.040829129,4.86E+16
2.234398373,0.081658257,9.09E+16
2.35159756,0.122487386,1.27E+17
1.996824349,0.113897856,0
2.110547233,0.155661041,4.82E+16
2.224270118,0.197424225,9.00E+16
1.986696093,0.229663824,0
2.096942675,0.272361064,4.77E+16
1.969615233,0.347297904,0
0.684039883,1.879385389,0
0.676196026,2.005169989,4.86E+16
0.668352169,2.130954589,9.10E+16
0.660508312,2.256739189,1.27E+17
0.571788383,1.916465723,0
0.563946316,2.038748516,4.81E+16
0.556104249,2.161031309,9.01E+16
0.459540463,1.946542442,0
0.451700186,2.065323428,4.77E+16
2.076189989,0.415272306,4.88E+16
2.182764745,0.483246709,9.14E+16
2.289339501,0.551221112,1.28E+17
1.946542046,0.459542142,0
2.049615,0.52751833,4.85E+16
2.152687955,0.595494518,9.09E+16
1.916465255,0.57178995,0
2.016036409,0.639767923,4.83E+16
1.879384862,0.684041329,0
0.9999995,1.732051097,0
1.025025215,1.857477855,5.13E+16
1.05005093,1.982904613,9.57E+16
1.075076644,2.108331371,1.33E+17
0.896455309,1.787798394,0
0.920593183,1.909907219,5.06E+16
0.944731057,2.032016043,9.43E+16
0.791135437,1.836909825,0
0.81438547,1.955700716,4.99E+16
1.732050327,1.000000832,0
1.811195451,1.098699423,5.02E+16
1.890340574,1.197398014,9.41E+16
1.969485698,1.296096604,1.32E+17
1.671277919,1.098586939,0
1.747482251,1.195588314,4.99E+16
1.823686583,1.292589688,9.35E+16
1.604623927,1.193778614,0
1.677887467,1.289082773,4.95E+16
1.532088351,1.285575857,0
1.973144022,0.767539959,4.92E+16
2.066903182,0.851038589,9.23E+16
2.160662342,0.934537219,1.29E+17
1.836909215,0.791136853,0
1.927350443,0.873747638,4.90E+16
2.01779167,0.956358423,9.18E+16
1.787797703,0.896456687,0
1.874920999,0.978179628,4.87E+16
1.285574678,1.532089341,0
1.327659159,1.652732084,5.11E+16
1.36974364,1.773374827,9.55E+16
1.411828121,1.89401757,1.33E+17
1.193777377,1.604624847,0
1.234164645,1.722326796,5.05E+16
1.274551914,1.840028745,9.44E+16
1.098585651,1.671278766,0
1.137275707,1.786039921,5.00E+16
1.593300978,1.397270728,5.08E+16
1.654513604,1.508965599,9.52E+16
1.71572623,1.62066047,1.33E+17
1.454700685,1.372530581,0
1.513521532,1.481833671,5.04E+16
1.57234238,1.59113676,9.44E+16
1.37252946,1.454701743,0
1.428958529,1.56161305,5.00E+16
-4.758184094,-4.74898412,2.83E+16
-4.838789396,-4.70919929,2.28E+16
-4.919394698,-4.66941446,1.34E+16
-5,-4.62962963,0
-4.838789396,-4.83265608,1.47E+16
-4.919394698,-4.79287125,9.34E+15
-5,-4.75308642,0.315801453
-4.919394698,-4.91632804,5.31E+15
-5,-4.87654321,2.426308497
-5,-5,0
-4.715332606,-4.83265608,2.32E+16
-4.795937908,-4.91632804,9.52E+15
-4.87654321,-5,-0.326170591
-4.672481118,-4.91632804,1.37E+16
-4.75308642,-5,3.890173009
-4.62962963,-5,0
-4.724296543,-4.442158125,5.39E+16
-4.816197695,-4.381191836,4.06E+16
-4.908098848,-4.320225548,2.27E+16
-5,-4.259259259,0
-4.816197695,-4.504648626,3.59E+16
-4.908098848,-4.443682338,2.03E+16
-5,-4.382716049,0.777150272
-4.908098848,-4.567139128,1.79E+16
-5,-4.50617284,6.750046543
-4.746888244,-4.646708788,3.76E+16
-4.735592393,-4.544433456,4.61E+16
-4.827493546,-4.606923958,2.97E+16
-4.651120829,-4.723700362,3.99E+16
-4.608269341,-4.807372322,3.26E+16
-4.565417853,-4.891044282,2.10E+16
-4.544057564,-4.698416604,5.12E+16
-4.501206076,-4.782088564,4.17E+16
-4.436994299,-4.673132846,6.20E+16
-4.639824979,-4.62142503,5.13E+16
-4.532761713,-4.596141272,6.45E+16
-4.628529128,-4.519149698,6.18E+16
-4.259259259,-5,0
-4.318504272,-4.891044282,2.66E+16
-4.377749286,-4.782088564,4.73E+16
-4.382716049,-5,0
-4.441961063,-4.891044282,2.38E+16
-4.50617284,-5,0
-4.712268757,-4.077191962,7.24E+16
-4.808179172,-4.014424271,5.25E+16
-4.904089586,-3.95165658,2.84E+16
-5,-3.888888889,0
-4.808179172,-4.137881061,4.96E+16
-4.904089586,-4.07511337,2.69E+16
-5,-4.012345679,0.817963183
-4.904089586,-4.19857016,2.55E+16
-5,-4.135802469,9.195944372
-4.812188433,-4.259536449,4.56E+16
-4.720287281,-4.320502737,6.09E+16
-4.716278019,-4.19884735,6.71E+16
-4.436366145,-4.267471794,1.07E+17
-4.528333683,-4.204045183,9.92E+16
-4.62030122,-4.140618573,8.76E+16
-4.532342944,-4.325700571,9.00E+16
-4.624310482,-4.26227396,8.03E+16
-4.628319743,-4.383929348,7.22E+16
-4.532552329,-4.460920921,7.87E+16
-4.436784914,-4.537912495,8.00E+16
-4.43657553,-4.402692145,9.51E+16
-4.170963043,-4.434007362,1.15E+17
-4.259430744,-4.378495506,1.15E+17
-4.347898445,-4.32298365,1.13E+17
-4.259640128,-4.513715856,9.75E+16
-4.348107829,-4.458204,9.76E+16
-4.348317214,-4.593424351,7.98E+16
-4.191237429,-4.90158762,2.62E+16
-4.123215598,-4.80317524,5.11E+16
-4.055193767,-4.70476286,7.47E+16
-4.250482442,-4.792631902,5.00E+16
-4.182460611,-4.694219522,7.20E+16
-4.309727455,-4.683676184,6.78E+16
-4.132373285,-4.524259194,1.04E+17
-4.22105037,-4.603967689,8.61E+16
-4.093783526,-4.614511027,9.09E+16
-3.999758808,-4.80317524,5.40E+16
-4.067780639,-4.90158762,2.77E+16
-4.135802469,-5,0.568417967
-3.944323848,-4.90158762,2.91E+16
-4.012345679,-5,9.916961046
-3.888888889,-5,0
-4.901812515,-3.828409818,3.02E+16
-4.805902101,-3.891177509,5.56E+16
-4.709991687,-3.9539452,7.68E+16
-4.803625031,-3.767930747,5.82E+16
-4.707714616,-3.830698438,8.07E+16
-4.705437546,-3.707451675,8.40E+16
-4.803625031,-3.644473956,5.99E+16
-4.901812515,-3.581496237,3.19E+16
-5,-3.518518519,0
-4.901812515,-3.704953028,3.10E+16
-5,-3.641975309,0.82701381
-5,-3.765432099,10.69263314
-4.40751231,-3.897922033,1.36E+17
-4.506820722,-3.834431914,1.22E+17
-4.606129134,-3.770941795,1.05E+17
-4.509097792,-3.957678676,1.16E+17
-4.608406204,-3.894188557,1.00E+17
-4.610683275,-4.017435319,9.50E+16
-4.518715738,-4.08086193,1.08E+17
-4.4267482,-4.14428854,1.18E+17
-4.417130255,-4.021105286,1.28E+17
-4.296422777,-3.96240129,1.48E+17
-4.306040722,-4.085584543,1.38E+17
-4.315658667,-4.208767797,1.27E+17
-4.185333243,-4.026880547,1.57E+17
-4.194951188,-4.1500638,1.46E+17
-4.07424371,-4.091359804,1.63E+17
-4.138723266,-4.319791509,1.33E+17
-4.106483488,-4.205575656,1.48E+17
-4.227190966,-4.264279653,1.31E+17
-4.068819551,-4.424167124,1.24E+17
-4.030229792,-4.514418957,1.12E+17
-3.991640033,-4.60467079,9.72E+16
-3.966676058,-4.414326887,1.31E+17
-3.928086299,-4.50457872,1.18E+17
-3.864532565,-4.404486649,1.38E+17
-4.036579773,-4.309951272,1.41E+17
-3.93443628,-4.300111034,1.50E+17
-4.004339995,-4.195735419,1.58E+17
-3.824005748,-4.900468719,3.06E+16
-3.759122607,-4.800937437,5.90E+16
-3.694239465,-4.701406156,8.53E+16
-3.879440707,-4.802056339,5.68E+16
-3.814557566,-4.702525057,8.23E+16
-3.934875667,-4.703643959,7.88E+16
-3.807768199,-4.503459818,1.24E+17
-3.871321933,-4.603551888,1.02E+17
-3.751003832,-4.602432987,1.06E+17
-3.635665816,-4.800937437,6.08E+16
-3.700548958,-4.900468719,3.15E+16
-3.765432099,-5,0.68500561
-3.577092167,-4.900468719,3.23E+16
-3.641975309,-5,11.13192469
-3.518518519,-5,0
-4.606901942,-3.646594727,1.08E+17
-4.50759353,-3.710084846,1.27E+17
-4.408285118,-3.773574965,1.42E+17
-4.508366338,-3.585737778,1.31E+17
-4.409057926,-3.649227898,1.47E+17
-4.409830734,-3.52488083,1.51E+17
-4.901661399,-3.457775882,3.27E+16
-4.803473915,-3.520753601,6.15E+16
-4.70528643,-3.58373132,8.65E+16
-4.803322799,-3.397033246,6.28E+16
-4.705135314,-3.460010965,8.86E+16
-4.704984198,-3.33629061,9.03E+16
-4.508215222,-3.462017423,1.34E+17
-4.60659971,-3.399154016,1.14E+17
-4.606750826,-3.522874372,1.11E+17
-4.803322799,-3.273576456,6.38E+16
-4.901661399,-3.210862302,3.37E+16
-5,-3.148148148,0
-4.901661399,-3.334319092,3.32E+16
-5,-3.271604938,0.810074025
-5,-3.395061728,11.4747971
-4.114376853,-3.714573229,1.87E+17
-4.21286148,-3.651342429,1.78E+17
-4.311346107,-3.58811163,1.66E+17
-4.212088672,-3.775689497,1.71E+17
-4.310573299,-3.712458697,1.60E+17
-4.309800491,-3.836805765,1.54E+17
-4.100999139,-3.840168754,1.81E+17
-4.198710958,-3.901285022,1.65E+17
-4.087621424,-3.965764279,1.73E+17
-3.838441555,-3.827605355,2.07E+17
-3.930419988,-3.78992798,2.02E+17
-4.022398421,-3.752250604,1.95E+17
-3.917042273,-3.915523505,1.93E+17
-4.009020706,-3.877846129,1.88E+17
-3.995642992,-4.003441654,1.78E+17
-3.805526209,-4.300808501,1.57E+17
-3.746519854,-4.197130352,1.75E+17
-3.687513498,-4.093452203,1.91E+17
-3.875429924,-4.196432885,1.67E+17
-3.816423569,-4.092754737,1.83E+17
-3.945333639,-4.09205727,1.74E+17
-3.788132203,-3.916220971,2.03E+17
-3.866732921,-4.004139121,1.89E+17
-3.73782285,-4.004836587,1.98E+17
-3.6324222,-4.600520553,1.10E+17
-3.570604935,-4.49963495,1.33E+17
-3.508787669,-4.398749347,1.54E+17
-3.689186567,-4.501547384,1.29E+17
-3.627369301,-4.400661781,1.49E+17
-3.745950933,-4.402574215,1.44E+17
-3.568362946,-4.296983633,1.69E+17
-3.627938222,-4.195217918,1.81E+17
-3.686944578,-4.298896067,1.63E+17
-3.455393414,-4.900036879,3.32E+16
-3.392268309,-4.800073757,6.37E+16
-3.329143204,-4.700110636,9.17E+16
-3.513967063,-4.800505597,6.24E+16
-3.450841958,-4.700542476,8.99E+16
-3.572540712,-4.700974316,8.78E+16
-3.448906181,-4.49920311,1.36E+17
-3.510723446,-4.600088713,1.13E+17
-3.389024692,-4.599656873,1.15E+17
-3.268811519,-4.800073757,6.48E+16
-3.331936623,-4.900036879,3.37E+16
-3.395061728,-5,0.741516211
-3.208479833,-4.900036879,3.42E+16
-3.271604938,-5,11.83795424
-3.148148148,-5,0
-4.3120007,-3.463287521,1.70E+17
-4.213516073,-3.526518321,1.83E+17
-4.115031446,-3.58974912,1.94E+17
-4.214170666,-3.401694212,1.88E+17
-4.115686039,-3.464925012,1.99E+17
-4.116340632,-3.340100903,2.04E+17
-4.606789913,-3.275153645,1.16E+17
-4.508405425,-3.338017052,1.37E+17
-4.410020937,-3.400880458,1.55E+17
-4.508595628,-3.21401668,1.39E+17
-4.41021114,-3.276880087,1.58E+17
-4.410401344,-3.152879715,1.60E+17
-4.214360869,-3.27769384,1.92E+17
-4.312381106,-3.215286778,1.77E+17
-4.312190903,-3.339287149,1.74E+17
-4.70464643,-2.965463883,9.40E+16
-4.80309762,-2.902901848,6.61E+16
-4.90154881,-2.840339813,3.47E+16
-5,-2.777777778,0
-4.80309762,-3.026358638,6.55E+16
-4.90154881,-2.963796603,3.44E+16
-5,-2.901234568,0.799534736
-4.90154881,-3.087253393,3.42E+16
-5,-3.024691358,11.94053597
-4.803210209,-3.149967547,6.48E+16
-4.704871609,-3.212681701,9.18E+16
-4.704759019,-3.089072792,9.30E+16
-4.508483039,-3.090407771,1.41E+17
-4.606564735,-3.027935827,1.19E+17
-4.606677324,-3.151544736,1.17E+17
-3.818512424,-3.519602701,2.29E+17
-3.917788493,-3.459768768,2.23E+17
-4.017064563,-3.399934835,2.14E+17
-3.9171339,-3.584592877,2.16E+17
-4.01640997,-3.524758944,2.09E+17
-4.015755377,-3.649583053,2.02E+17
-3.831798511,-3.724937804,2.15E+17
-3.825155468,-3.622270252,2.23E+17
-3.923776944,-3.687260428,2.10E+17
-3.729371112,-3.800883118,2.18E+17
-3.67906176,-3.889498734,2.13E+17
-3.628752408,-3.97811435,2.08E+17
-3.62030067,-3.774160881,2.27E+17
-3.569991317,-3.862776497,2.22E+17
-3.511230227,-3.747438644,2.36E+17
-3.722728069,-3.698215566,2.26E+17
-3.613657626,-3.671493329,2.36E+17
-3.716085025,-3.595548015,2.33E+17
-3.448609574,-4.295647956,1.73E+17
-3.388431479,-4.192546564,1.91E+17
-3.328253384,-4.089445172,2.08E+17
-3.508184851,-4.193882241,1.87E+17
-3.448006756,-4.090780849,2.03E+17
-3.567760127,-4.092116526,1.98E+17
-3.389245665,-3.975442996,2.19E+17
-3.450237946,-3.86144082,2.29E+17
-3.508999036,-3.976778673,2.14E+17
-3.267363069,-4.599919219,1.17E+17
-3.205582935,-4.499727803,1.41E+17
-3.143802801,-4.399536386,1.62E+17
-3.327244558,-4.499465456,1.39E+17
-3.265464423,-4.39927404,1.60E+17
-3.387126046,-4.399011694,1.57E+17
-3.266769856,-4.19280891,1.95E+17
-3.326947951,-4.295910302,1.77E+17
-3.205286329,-4.296172648,1.80E+17
-3.085690215,-4.900218877,3.46E+16
-3.023232281,-4.800437754,6.63E+16
-2.960774348,-4.700656631,9.51E+16
-3.1460219,-4.800255756,6.57E+16
-3.083563966,-4.700474633,9.42E+16
-3.206353585,-4.700292634,9.31E+16
-3.082793316,-4.499909801,1.43E+17
-3.144573451,-4.600101218,1.19E+17
-3.021783832,-4.600283216,1.20E+17
-2.899775491,-4.800437754,6.69E+16
-2.962233425,-4.900218877,3.49E+16
-3.024691358,-5,0.76728815
-2.838776634,-4.900218877,3.52E+16
-2.901234568,-5,12.19841844
-2.777777778,-5,0
-4.020359709,-3.279838885,2.18E+17
-3.92108364,-3.339672817,2.28E+17
-3.82180757,-3.39950675,2.35E+17
-3.924378786,-3.219576866,2.32E+17
-3.825102717,-3.279410799,2.40E+17
-3.828397863,-3.159314848,2.44E+17
-4.31244242,-3.091704508,1.80E+17
-4.214422183,-3.154111571,1.95E+17
-4.116401946,-3.216518634,2.08E+17
-4.214483497,-3.030529302,1.97E+17
-4.11646326,-3.092936364,2.11E+17
-4.116524574,-2.969354095,2.13E+17
-3.9244401,-3.095994597,2.35E+17
-4.020482337,-3.032674346,2.25E+17
-4.020421023,-3.156256615,2.22E+17
-4.704893689,-2.594029224,9.59E+16
-4.803262459,-2.531821952,6.72E+16
-4.90163123,-2.469614679,3.52E+16
-5,-2.407407407,0
-4.803262459,-2.655278742,6.69E+16
-4.90163123,-2.59307147,3.51E+16
-5,-2.530864198,0.790340126
-4.90163123,-2.71652826,3.49E+16
-5,-2.654320988,12.18138987
-4.80318004,-2.779090295,6.66E+16
-4.70472885,-2.84165233,9.48E+16
-4.704811269,-2.717840777,9.55E+16
-4.410291048,-2.780993046,1.65E+17
-4.508491928,-2.718671772,1.45E+17
-4.606692809,-2.656350498,1.22E+17
-4.508409509,-2.842483325,1.44E+17
-4.606610389,-2.780162051,1.21E+17
-4.606527969,-2.903973604,1.20E+17
-4.508446274,-2.966445548,1.43E+17
-4.410364578,-3.028917492,1.62E+17
-4.410327813,-2.904955269,1.64E+17
-4.214446732,-2.906567079,2.00E+17
-4.31236889,-2.843780062,1.84E+17
-4.312405655,-2.967742285,1.82E+17
-3.542076721,-3.353655436,2.59E+17
-3.637517102,-3.28887524,2.55E+17
-3.732957482,-3.224095044,2.50E+17
-3.634221955,-3.408971191,2.50E+17
-3.729662336,-3.344190995,2.46E+17
-3.72636719,-3.464286946,2.40E+17
-3.623939791,-3.54023226,2.44E+17
-3.521512392,-3.616177574,2.45E+17
-3.531794556,-3.484916505,2.53E+17
-3.244561723,-3.462669232,2.69E+17
-3.343733389,-3.4263313,2.67E+17
-3.442905055,-3.389993368,2.64E+17
-3.333451224,-3.557592369,2.59E+17
-3.43262289,-3.521254437,2.57E+17
-3.422340726,-3.652515506,2.48E+17
-3.260724631,-3.991026461,2.22E+17
-3.193195878,-3.892607751,2.36E+17
-3.125667125,-3.79418904,2.48E+17
-3.321716912,-3.877024285,2.33E+17
-3.254188159,-3.778605574,2.45E+17
-3.382709193,-3.763022109,2.41E+17
-3.165298658,-3.683682437,2.56E+17
-3.20493019,-3.573175834,2.64E+17
-3.293819692,-3.668098972,2.53E+17
-3.080345696,-4.299733454,1.82E+17
-3.016888592,-4.199930522,2.00E+17
-2.953431487,-4.10012759,2.16E+17
-3.141829224,-4.196369716,1.98E+17
-3.07837212,-4.096566784,2.14E+17
-3.203312752,-4.093005978,2.11E+17
-3.068255246,-3.896168556,2.39E+17
-3.135783999,-3.994587267,2.26E+17
-3.010843366,-3.998148073,2.28E+17
-2.898285765,-4.601194101,1.21E+17
-2.835797183,-4.50173157,1.45E+17
-2.7733086,-4.40226904,1.67E+17
-2.959295249,-4.500820686,1.44E+17
-2.896806667,-4.401358156,1.66E+17
-3.020304734,-4.400447271,1.64E+17
-2.893390525,-4.200841407,2.02E+17
-2.956847629,-4.300644339,1.84E+17
-2.833349562,-4.301555223,1.86E+17
-2.71554224,-4.900594414,3.53E+16
-2.653306702,-4.801188828,6.75E+16
-2.591071163,-4.701783242,9.68E+16
-2.776541096,-4.800813291,6.73E+16
-2.714305558,-4.701407705,9.64E+16
-2.837539953,-4.701032168,9.59E+16
-2.712562788,-4.502107107,1.46E+17
-2.77505137,-4.601569638,1.22E+17
-2.651816976,-4.601945175,1.23E+17
-2.529849911,-4.801188828,6.79E+16
-2.59208545,-4.900594414,3.54E+16
-2.654320988,-5,0.779835576
-2.468628659,-4.900594414,3.56E+16
-2.530864198,-5,12.35622142
-2.407407407,-5,0
-3.730165599,-3.094424856,2.55E+17
-3.634725218,-3.159205052,2.61E+17
-3.539284838,-3.223985248,2.65E+17
-3.631933335,-3.029534864,2.65E+17
-3.536492955,-3.09431506,2.70E+17
-3.533701072,-2.964644872,2.74E+17
-4.705190925,-2.222608132,9.67E+16
-4.803460617,-2.1607511,6.76E+16
-4.901730308,-2.098894069,3.54E+16
-5,-2.037037037,0
-4.803460617,-2.28420789,6.75E+16
-4.901730308,-2.222350859,3.54E+16
-5,-2.160493827,0.784518578
