X,Y,W,,,
9.809647419,1.194929802,-2.28E-06,,,
9.717976248,1.045244961,-1.99E-06,,,
9.532578238,1.04475409,-2.01E-06,,,
9.903374258,1.045735832,-1.97E-06,,,
9.995127743,1.195335715,-2.25E-06,,,
10.08688123,1.344935598,-2.53E-06,,,
9.901400904,1.344529685,-2.57E-06,,,
10.88783891,3.692296851,-5.39E-06,,,
10.99561886,3.633862468,-5.20E-06,,,
11.00209293,3.790029025,-5.30E-06,,,
11.10987288,3.731594642,-5.11E-06,,,
11.1033988,3.575428086,-5.01E-06,,,
11.11634696,3.887761199,-5.19E-06,,,
9.989113782,1.794513275,-3.43E-06,,,
9.898049381,1.644383441,-3.17E-06,,,
10.08352971,1.644789354,-3.11E-06,,,
9.992465305,1.49465952,-2.85E-06,,,
9.80698498,1.494253606,-2.89E-06,,,
10.17794563,1.495065433,-2.79E-06,,,
10.26763508,1.644068719,-3.05E-06,,,
10.35732452,1.793072005,-3.29E-06,,,
10.17321915,1.79379264,-3.37E-06,,,
10.25996645,2.247421237,-4.14E-06,,,
10.16968223,2.096451916,-3.92E-06,,,
10.3537876,2.095731281,-3.83E-06,,,
10.26350338,1.94476196,-3.61E-06,,,
10.07939801,1.945482596,-3.69E-06,,,
10.44760874,1.944041325,-3.52E-06,,,
10.53358391,2.092214088,-3.72E-06,,,
10.61955909,2.240386851,-3.91E-06,,,
10.43976277,2.243904044,-4.03E-06,,,
11.17918551,3.123339831,-4.53E-06,,,
11.07613413,2.991000844,-4.52E-06,,,
10.99660162,3.177215086,-4.80E-06,,,
10.89355023,3.044876099,-4.77E-06,,,
10.81401772,3.23109034,-5.06E-06,,,
10.97308274,2.858661857,-4.48E-06,,,
11.07879174,3.421692582,-4.92E-06,,,
11.12898862,3.272516206,-4.73E-06,,,
10.94640473,3.326391461,-5.00E-06,,,
10.86323185,3.538561347,-5.30E-06,,,
10.97101179,3.480126965,-5.11E-06,,,
10.83862479,3.384825844,-5.19E-06,,,
10.34829479,2.401845051,-4.35E-06,,,
10.52809111,2.398327858,-4.22E-06,,,
10.70788743,2.394810665,-4.09E-06,,,
10.43662314,2.556268865,-4.53E-06,,,
10.61641945,2.552751672,-4.39E-06,,,
10.52495148,2.710692679,-4.69E-06,,,
10.87672733,2.68519597,-4.36E-06,,,
10.79230738,2.540003318,-4.23E-06,,,
10.7008394,2.697944325,-4.53E-06,,,
10.62130689,2.884158566,-4.85E-06,,,
10.79719482,2.871410212,-4.67E-06,,,
10.71766231,3.057624453,-4.97E-06,,,
9.347352538,1.043859041,-2.02E-06,,,
9.439023709,1.193543882,-2.33E-06,,,
9.53069488,1.343228723,-2.63E-06,,,
9.253798009,1.192648833,-2.34E-06,,,
9.34546918,1.342333674,-2.65E-06,,,
9.16024348,1.341438626,-2.66E-06,,,
9.07206955,0.595992536,-1.11E-06,,,
9.163981843,0.745272527,-1.41E-06,,,
9.255894136,0.894552517,-1.71E-06,,,
8.978968913,0.744755796,-1.41E-06,,,
9.070881206,0.894035786,-1.71E-06,,,
8.885868275,0.893519055,-1.71E-06,,,
9.068785078,1.192132102,-2.34E-06,,,
9.162339607,1.04334231,-2.03E-06,,,
8.977326677,1.042825579,-2.03E-06,,,
8.795865253,0.148974229,-2.57E-07,,,
8.88795902,0.298050654,-5.28E-07,,,
8.980052786,0.44712708,-8.12E-07,,,
8.702841618,0.297948457,-5.24E-07,,,
8.794935384,0.447024883,-8.09E-07,,,
8.609817982,0.446922686,-8.02E-07,,,
8.793851511,0.744653599,-1.40E-06,,,
8.886952149,0.595890339,-1.10E-06,,,
8.701834747,0.595788142,-1.10E-06,,,
8.517656433,0.297948457,-5.19E-07,,,
8.610680068,0.148974229,-2.54E-07,,,
8.425494883,0.148974229,-2.52E-07,,,
8.518518519,0,3.52E-24,,,
8.333333333,0,0,,,
8.703703704,0,-8.29E-23,,,
12.95494691,5.503127577,-1.57E-06,,,
13.01929441,5.344160027,-1.55E-06,,,
13.12880482,5.481181046,-1.27E-06,,,
13.19315232,5.322213496,-1.25E-06,,,
13.0836419,5.185192476,-1.53E-06,,,
13.30266274,5.459234515,-9.83E-07,,,
12.74452107,5.232824771,-2.13E-06,,,
12.91408149,5.209008624,-1.82E-06,,,
12.84973399,5.367976174,-1.86E-06,,,
13.33811255,5.763037126,-7.35E-07,,,
13.51687432,5.743255999,-4.67E-07,,,
13.4073166,5.600162555,-7.24E-07,,,
13.05960077,5.644055617,-1.29E-06,,,
13.23345869,5.622109086,-1.00E-06,,,
13.16425464,5.784983657,-1.01E-06,,,
12.26171178,4.858149711,-3.25E-06,,,
12.36735574,4.98755367,-2.99E-06,,,
12.47299969,5.116957629,-2.73E-06,,,
12.20104727,5.006837932,-3.31E-06,,,
12.30669123,5.136241891,-3.05E-06,,,
12.14038277,5.155526152,-3.37E-06,,,
12.09901168,4.878411132,-3.56E-06,,,
12.03834718,5.027099352,-3.63E-06,,,
11.93631159,4.898672552,-3.87E-06,,,
11.65322276,5.20151288,-4.34E-06,,,
11.71357384,5.057757171,-4.27E-06,,,
11.81560943,5.186183971,-4.02E-06,,,
11.87596051,5.042428261,-3.95E-06,,,
11.77392492,4.914001462,-4.19E-06,,,
11.9779961,5.170855061,-3.69E-06,,,
11.61675825,4.93101447,-4.49E-06,,,
11.55640717,5.074770179,-4.57E-06,,,
11.45959158,4.948027479,-4.79E-06,,,
12.444292,5.556015397,-2.53E-06,,,
12.50929739,5.403234721,-2.50E-06,,,
12.6145103,5.538386124,-2.21E-06,,,
12.67951569,5.385605447,-2.17E-06,,,
12.57430277,5.250454044,-2.46E-06,,,
12.7847286,5.520756851,-1.88E-06,,,
12.40799431,5.269738306,-2.78E-06,,,
12.34298892,5.422518982,-2.82E-06,,,
12.24168584,5.289022567,-3.10E-06,,,
10.95020343,4.324795573,-5.65E-06,,,
11.00353235,4.17360514,-5.50E-06,,,
10.82979263,4.210526473,-5.79E-06,,,
10.88312156,4.05933604,-5.63E-06,,,
10.70938184,4.096257373,-5.90E-06,,,
11.05686127,4.022414706,-5.35E-06,,,
10.82835322,3.826950358,-5.57E-06,,,
10.94260724,3.924682532,-5.47E-06,,,
10.76886753,3.961603866,-5.74E-06,,,
10.65228985,4.553174169,-6.19E-06,,,
10.67132051,4.40086857,-6.11E-06,,,
10.79173131,4.51513767,-5.96E-06,,,
10.81076197,4.362832072,-5.88E-06,,,
10.69035118,4.248562972,-6.01E-06,,,
10.93117276,4.477101172,-5.72E-06,,,
10.38779891,4.337887473,-6.49E-06,,,
10.49499322,4.257344106,-6.30E-06,,,
10.47596255,4.409649705,-6.40E-06,,,
10.58315687,4.329106338,-6.21E-06,,,
10.60218753,4.17680074,-6.10E-06,,,
10.5641262,4.481411937,-6.30E-06,,,
11.30024417,4.959977323,-5.09E-06,,,
11.39705976,5.086720024,-4.88E-06,,,
11.49387535,5.213462724,-4.65E-06,,,
11.23771235,5.098669868,-5.19E-06,,,
11.33452795,5.225412568,-4.97E-06,,,
11.17518054,5.237362413,-5.28E-06,,,
11.08437161,5.115290847,-5.48E-06,,,
11.14690343,4.976598303,-5.38E-06,,,
10.99356269,4.993219282,-5.66E-06,,,
11.05609451,4.854526738,-5.55E-06,,,
10.90275377,4.871147717,-5.83E-06,,,
11.20943525,4.837905758,-5.28E-06,,,
10.95870725,4.727120036,-5.72E-06,,,
11.11204799,4.710499056,-5.45E-06,,,
11.01466073,4.583092355,-5.61E-06,,,
10.73577782,4.659165351,-6.09E-06,,,
10.87521928,4.621128853,-5.85E-06,,,
10.8192658,4.765156534,-5.96E-06,,,
9.433340134,1.792264051,-3.57E-06,,,
9.342307916,1.641988909,-3.28E-06,,,
9.527533616,1.642883958,-3.25E-06,,,
9.436501398,1.492608816,-2.95E-06,,,
9.251275698,1.491713768,-2.97E-06,,,
9.621727098,1.493503865,-2.93E-06,,,
9.712791499,1.643633699,-3.21E-06,,,
9.8038559,1.793763534,-3.49E-06,,,
9.618598017,1.793013793,-3.54E-06,,,
10.74989769,3.672081055,-5.55E-06,,,
10.72529063,3.518345552,-5.45E-06,,,
10.61195648,3.65186526,-5.70E-06,,,
10.58734942,3.498129757,-5.59E-06,,,
10.47401526,3.631649465,-5.85E-06,,,
10.70068357,3.364610049,-5.33E-06,,,
10.69041201,3.806734563,-5.73E-06,,,
10.63092632,3.94138807,-5.91E-06,,,
10.55247079,3.786518768,-5.89E-06,,,
9.706798517,2.245227275,-4.40E-06,,,
9.615645723,2.094239534,-4.14E-06,,,
9.800903605,2.094989275,-4.08E-06,,,
9.709750811,1.944001534,-3.81E-06,,,
9.524492929,1.943251793,-3.86E-06,,,
9.895008694,1.944751275,-3.76E-06,,,
9.985292917,2.095720596,-4.01E-06,,,
10.07557714,2.246689916,-4.24E-06,,,
9.891187828,2.245958596,-4.32E-06,,,
9.978236225,2.703498393,-5.07E-06,,,
9.887756989,2.550741354,-4.87E-06,,,
10.0721463,2.551472674,-4.76E-06,,,
9.981667064,2.398715635,-4.55E-06,,,
9.797277753,2.397984314,-4.64E-06,,,
10.16605638,2.399446956,-4.45E-06,,,
10.25438472,2.55387077,-4.65E-06,,,
10.34271306,2.708294584,-4.83E-06,,,
10.16047464,2.705896488,-4.96E-06,,,
10.24551781,3.172828834,-5.56E-06,,,
10.15642395,3.016385354,-5.42E-06,,,
10.33866237,3.018783449,-5.28E-06,,,
10.2495685,2.862339969,-5.13E-06,,,
10.06733009,2.859941873,-5.26E-06,,,
10.43180692,2.864738064,-4.99E-06,,,
10.43501778,3.192249336,-5.41E-06,,,
10.52816234,3.038203951,-5.13E-06,,,
10.62451775,3.211669838,-5.24E-06,,,
10.39784944,3.478709254,-5.78E-06,,,
10.5111836,3.345189546,-5.51E-06,,,
10.32168363,3.325769044,-5.68E-06,,,
9.065533131,1.490381982,-2.98E-06,,,
9.156565349,1.640657124,-3.29E-06,,,
9.247597567,1.790932266,-3.60E-06,,,
8.970822782,1.639325339,-3.30E-06,,,
9.061855,1.789600481,-3.61E-06,,,
8.876112433,1.788268695,-3.61E-06,,,
8.792740504,1.041584672,-2.02E-06,,,
8.884198905,1.190891195,-2.34E-06,,,
8.975657307,1.340197719,-2.66E-06,,,
8.699612733,1.189650289,-2.33E-06,,,
8.791071134,1.338956812,-2.65E-06,,,
8.606484962,1.337715906,-2.63E-06,,,
8.786236609,1.638084432,-3.29E-06,,,
8.880946958,1.489141076,-2.98E-06,,,
8.696360785,1.487900169,-2.96E-06,,,
8.517204911,0.595640566,-1.09E-06,,,
8.609221676,0.744506022,-1.39E-06,,,
8.70123844,0.893371479,-1.70E-06,,,
8.424591841,0.744358446,-1.38E-06,,,
8.516608605,0.893223902,-1.69E-06,,,
8.33197877,0.893076326,-1.67E-06,,,
8.514982898,1.189502712,-2.31E-06,,,
8.608110669,1.041437096,-2.01E-06,,,
8.423480834,1.041289519,-1.99E-06,,,
8.055053893,0.447909425,-7.69E-07,,,
7.962628521,0.298606283,-4.94E-07,,,
8.147813707,0.298606283,-5.05E-07,,,
8.055388335,0.149303142,-2.43E-07,,,
7.87020315,0.149303142,-2.38E-07,,,
7.962962963,0,3.76E-24,,,
7.777777778,0,0,,,
8.24057352,0.149303142,-2.48E-07,,,
8.148148148,0,-7.96E-23,,,
8.33273507,0.29827737,-5.13E-07,,,
8.424896619,0.447251599,-7.94E-07,,,
8.239975256,0.447580512,-7.83E-07,,,
8.239670478,0.744687359,-1.36E-06,,,
8.332283548,0.595969479,-1.07E-06,,,
8.147362185,0.596298392,-1.06E-06,,,
8.508996695,1.487623099,-2.95E-06,,,
8.598872519,1.637807362,-3.28E-06,,,
8.688748342,1.787991626,-3.61E-06,,,
8.411508428,1.637530293,-3.25E-06,,,
8.501384252,1.787714556,-3.59E-06,,,
8.314020162,1.787437486,-3.55E-06,,,
12.74549109,5.972852834,-1.64E-06,,,
12.8153097,5.816277748,-1.63E-06,,,
12.91996356,5.957205788,-1.33E-06,,,
12.98978217,5.800630703,-1.31E-06,,,
12.8851283,5.659702663,-1.60E-06,,,
13.09443603,5.941558743,-1.03E-06,,,
12.5446917,5.694961209,-2.24E-06,,,
12.71491,5.677331936,-1.92E-06,,,
12.64509139,5.833907022,-1.94E-06,,,
13.11885527,6.246455463,-7.64E-07,,,
13.29815402,6.233162223,-4.85E-07,,,
13.19388189,6.08618358,-7.55E-07,,,
12.84493695,6.117477671,-1.34E-06,,,
13.01940942,6.101830626,-1.04E-06,,,
12.9443828,6.262102508,-1.05E-06,,,
11.9440159,5.596270672,-3.54E-06,,,
12.00947152,5.449355832,-3.49E-06,,,
12.1107746,5.582852247,-3.20E-06,,,
12.17623022,5.435937407,-3.16E-06,,,
12.07492714,5.302440992,-3.44E-06,,,
12.2775333,5.569433822,-2.87E-06,,,
11.91254047,5.317769901,-3.76E-06,,,
11.84708485,5.464684741,-3.82E-06,,,
11.75015381,5.33309881,-4.09E-06,,,
11.5867806,5.342578529,-4.42E-06,,,
11.68371164,5.474164459,-4.15E-06,,,
11.78064269,5.60575039,-3.88E-06,,,
11.52033843,5.483644178,-4.49E-06,,,
11.61726948,5.615230108,-4.22E-06,,,
11.45389627,5.624709827,-4.55E-06,,,
11.36099102,5.495594022,-4.81E-06,,,
11.42743319,5.354528373,-4.73E-06,,,
11.26808578,5.366478217,-5.05E-06,,,
12.23351765,6.007393177,-2.64E-06,,,
12.30377577,5.856933917,-2.61E-06,,,
12.40417547,5.995879729,-2.30E-06,,,
12.47443358,5.845420469,-2.27E-06,,,
12.37403388,5.706474657,-2.58E-06,,,
12.57483328,5.984366282,-1.97E-06,,,
12.20727518,5.719893082,-2.91E-06,,,
12.13701707,5.870352342,-2.95E-06,,,
12.04051648,5.733311507,-3.25E-06,,,
10.33207913,4.221181717,-6.49E-06,,,
10.43927344,4.14063835,-6.30E-06,,,
10.27635935,4.104475961,-6.48E-06,,,
10.38355366,4.023932594,-6.29E-06,,,
10.22063957,3.987770205,-6.46E-06,,,
10.54646775,4.060094984,-6.11E-06,,,
10.30509813,3.869063291,-6.26E-06,,,
10.46801223,3.905225681,-6.09E-06,,,
10.3895567,3.750356378,-6.06E-06,,,
10.27815811,4.360270966,-6.65E-06,,,
10.22243833,4.24356521,-6.65E-06,,,
10.16851731,4.382654459,-6.81E-06,,,
10.11279754,4.265948703,-6.80E-06,,,
10.05887652,4.405037952,-6.96E-06,,,
10.16671855,4.126859454,-6.63E-06,,,
10.31906738,4.607175523,-6.71E-06,,,
10.34197789,4.51741284,-6.64E-06,,,
10.43014154,4.589175071,-6.54E-06,,,
10.45305205,4.499412388,-6.47E-06,,,
10.3648884,4.427650156,-6.57E-06,,,
10.54121569,4.57117462,-6.37E-06,,,
10.23233709,4.539796332,-6.80E-06,,,
10.2552476,4.450033649,-6.73E-06,,,
10.14560681,4.472417142,-6.89E-06,,,
11.10756427,5.371869604,-5.37E-06,,,
11.20046951,5.500985409,-5.13E-06,,,
11.29337476,5.630101213,-4.88E-06,,,
11.039948,5.506376795,-5.45E-06,,,
11.13285324,5.6354926,-5.21E-06,,,
10.97233173,5.640883987,-5.53E-06,,,
10.58612667,4.668506972,-6.33E-06,,,
10.66961465,4.774498155,-6.22E-06,,,
10.75310262,4.880489338,-6.09E-06,,,
10.5199635,4.783839776,-6.46E-06,,,
10.60345147,4.889830959,-6.34E-06,,,
10.45380032,4.89917258,-6.59E-06,,,
10.36397836,4.704507875,-6.68E-06,,,
10.47505252,4.686507424,-6.51E-06,,,
10.40888934,4.801840227,-6.64E-06,,,
10.882876,5.515153157,-5.76E-06,,,
10.95049227,5.380645965,-5.67E-06,,,
10.79342027,5.389422327,-5.97E-06,,,
10.86103654,5.254915135,-5.87E-06,,,
10.70396454,5.263691497,-6.16E-06,,,
11.01810854,5.246138774,-5.58E-06,,,
10.83649069,5.001995644,-5.94E-06,,,
10.92729962,5.124067209,-5.77E-06,,,
10.77022762,5.13284357,-6.05E-06,,,
10.62057647,5.142185191,-6.32E-06,,,
10.68683954,5.011337264,-6.21E-06,,,
10.53718839,5.020678885,-6.46E-06,,,
9.151077085,2.240141937,-4.53E-06,,,
9.059422201,2.089517523,-4.24E-06,,,
9.245164768,2.090849308,-4.22E-06,,,
9.153509884,1.940224895,-3.92E-06,,,
8.967767317,1.938893109,-3.93E-06,,,
9.339252451,1.94155668,-3.90E-06,,,
9.430405246,2.092544421,-4.18E-06,,,
9.52155804,2.243532162,-4.45E-06,,,
9.336317562,2.24183705,-4.50E-06,,,
10.30430442,3.623033626,-6.03E-06,,,
10.2281386,3.470093416,-5.94E-06,,,
10.13459357,3.614417788,-6.19E-06,,,
10.05842776,3.461477577,-6.09E-06,,,
9.964882731,3.605801949,-6.35E-06,,,
10.15197278,3.317153206,-5.83E-06,,,
10.13538729,3.860447453,-6.44E-06,,,
10.21984585,3.74174054,-6.24E-06,,,
10.05013501,3.733124701,-6.41E-06,,,
9.428632556,2.693596021,-5.32E-06,,,
9.336114066,2.54244466,-5.08E-06,,,
9.521354543,2.544139773,-5.02E-06,,,
9.428836053,2.392988411,-4.77E-06,,,
9.243595576,2.391293298,-4.81E-06,,,
9.61407653,2.394683524,-4.71E-06,,,
9.704555766,2.547440563,-4.95E-06,,,
9.795035002,2.700197602,-5.17E-06,,,
9.611833779,2.696896812,-5.25E-06,,,
9.703439299,3.151215153,-5.94E-06,,,
9.611837052,2.998675443,-5.76E-06,,,
9.795038274,3.001976233,-5.66E-06,,,
9.703436027,2.849436523,-5.47E-06,,,
9.520234804,2.846135732,-5.55E-06,,,
9.88663725,2.852737313,-5.37E-06,,,
9.975731111,3.009180793,-5.55E-06,,,
10.06482497,3.165624274,-5.70E-06,,,
9.884132136,3.158419713,-5.83E-06,,,
9.87773492,3.454273017,-6.24E-06,,,
9.971279947,3.309948645,-5.97E-06,,,
9.79058711,3.302744085,-6.10E-06,,,
8.586910506,2.236710563,-4.54E-06,,,
8.495947058,2.08695287,-4.22E-06,,,
8.683311148,2.08722994,-4.24E-06,,,
8.5923477,1.937472248,-3.92E-06,,,
8.40498361,1.937195178,-3.89E-06,,,
8.779711791,1.937749318,-3.93E-06,,,
8.871366675,2.088373732,-4.25E-06,,,
8.963021559,2.238998145,-4.55E-06,,,
8.774966032,2.237854354,-4.56E-06,,,
8.239905429,1.043412422,-1.96E-06,,,
8.331407493,1.191625615,-2.29E-06,,,
8.422909557,1.339838808,-2.62E-06,,,
8.147832088,1.193748518,-2.26E-06,,,
8.239334152,1.341961711,-2.59E-06,,,
8.055758747,1.344084614,-2.55E-06,,,
8.227933024,1.639653195,-3.22E-06,,,
8.32542129,1.489746002,-2.92E-06,,,
8.141845885,1.491868904,-2.88E-06,,,
7.498875881,0.448857208,-7.06E-07,,,
7.406657994,0.299238138,-4.50E-07,,,
7.59184318,0.299238138,-4.67E-07,,,
7.499625294,0.149619069,-2.23E-07,,,
7.314440108,0.149619069,-2.14E-07,,,
7.407407407,0,3.87E-24,,,
7.222222222,0,0,,,
7.684810479,0.149619069,-2.31E-07,,,
7.592592593,0,-7.35E-23,,,
7.777235851,0.298922211,-4.82E-07,,,
7.869661222,0.448225353,-7.51E-07,,,
7.684268552,0.44854128,-7.30E-07,,,
7.778539616,0.898600333,-1.58E-06,,,
7.685318371,0.748685958,-1.27E-06,,,
7.870711042,0.74837003,-1.31E-06,,,
7.777489797,0.598455655,-1.01E-06,,,
7.592097126,0.598771583,-9.82E-07,,,
7.962882468,0.598139728,-1.04E-06,,,
8.05519076,0.746528694,-1.34E-06,,,
8.147499052,0.894917661,-1.65E-06,,,
7.963019334,0.896758997,-1.62E-06,,,
7.96335237,1.195589853,-2.22E-06,,,
8.055425711,1.045253757,-1.93E-06,,,
7.870945993,1.047095093,-1.90E-06,,,
8.218120559,1.936245989,-3.85E-06,,,
8.309084007,2.086003681,-4.19E-06,,,
8.400047455,2.235761374,-4.52E-06,,,
8.122220956,2.085054493,-4.13E-06,,,
8.213184405,2.234812185,-4.47E-06,,,
8.026321354,2.233862996,-4.41E-06,,,
7.96051929,1.496288901,-2.84E-06,,,
8.046606428,1.644073192,-3.18E-06,,,
8.132693566,1.791857482,-3.52E-06,,,
7.865279832,1.648493188,-3.13E-06,,,
7.95136697,1.796277479,-3.47E-06,,,
7.770040374,1.800697476,-3.41E-06,,,
7.940894361,2.089474489,-4.08E-06,,,
8.036793963,1.940665986,-3.80E-06,,,
7.855467368,1.945085982,-3.75E-06,,,
12.51928988,6.434793176,-1.70E-06,,,
12.59469029,6.280813062,-1.69E-06,,,
12.69413614,6.425437899,-1.38E-06,,,
12.76953654,6.271457785,-1.36E-06,,,
12.67009069,6.126832948,-1.67E-06,,,
12.8689824,6.416082622,-1.06E-06,,,
12.32877506,6.149859843,-2.33E-06,,,
12.49943288,6.138346396,-2.00E-06,,,
12.42403247,6.29232651,-2.02E-06,,,
12.88217319,6.721625702,-7.89E-07,,,
13.06176938,6.714811195,-5.01E-07,,,
12.96300092,6.564176524,-7.81E-07,,,
12.61330841,6.582887077,-1.39E-06,,,
12.78815466,6.5735318,-1.08E-06,,,
12.70732693,6.730980979,-1.09E-06,,,
11.73198909,6.029692572,-3.69E-06,,,
11.80266469,5.885218605,-3.65E-06,,,
11.89916528,6.02225944,-3.34E-06,,,
11.96984088,5.877785474,-3.30E-06,,,
11.87334029,5.740744638,-3.60E-06,,,
12.06634147,6.014826309,-2.99E-06,,,
11.70996708,5.750224357,-3.94E-06,,,
11.63929148,5.894698323,-3.99E-06,,,
11.54659387,5.759704075,-4.28E-06,,,
11.38260869,5.763022902,-4.62E-06,,,
11.4753063,5.89801715,-4.34E-06,,,
11.56800391,6.033011398,-4.04E-06,,,
11.31132112,5.901335976,-4.68E-06,,,
11.40401873,6.036330225,-4.39E-06,,,
11.24003355,6.039649051,-4.74E-06,,,
11.15079961,5.906727363,-5.02E-06,,,
11.22208718,5.768414288,-4.95E-06,,,
11.06156567,5.773805675,-5.28E-06,,,
12.00648797,6.45093399,-2.74E-06,,,
12.08216453,6.303087052,-2.71E-06,,,
12.17742194,6.445553718,-2.39E-06,,,
12.2530985,6.297706781,-2.36E-06,,,
12.15784109,6.155240115,-2.68E-06,,,
12.34835591,6.440173447,-2.04E-06,,,
11.9906649,6.162673246,-3.03E-06,,,
11.91498834,6.310520184,-3.06E-06,,,
11.82348871,6.170106378,-3.38E-06,,,
10.04860579,4.028971638,-6.69E-06,,,
9.96335351,3.901648886,-6.66E-06,,,
9.876572009,4.07017307,-6.91E-06,,,
9.791319729,3.942850319,-6.87E-06,,,
9.704538228,4.111374503,-7.12E-06,,,
9.87810123,3.774326134,-6.61E-06,,,
9.940763755,4.307150135,-7.03E-06,,,
9.994684772,4.168060886,-6.87E-06,,,
9.822650991,4.209262319,-7.09E-06,,,
9.746625352,4.552569151,-7.42E-06,,,
9.732596311,4.405504268,-7.34E-06,,,
9.850709074,4.503392085,-7.27E-06,,,
9.836680033,4.356327202,-7.19E-06,,,
9.718567269,4.258439386,-7.24E-06,,,
9.954792796,4.454215018,-7.12E-06,,,
10.90046615,5.772771255,-5.61E-06,,,
10.98970009,5.905692943,-5.35E-06,,,
11.07893403,6.038614631,-5.08E-06,,,
10.82860057,5.904658523,-5.68E-06,,,
10.91783451,6.037580211,-5.42E-06,,,
10.756735,6.036545791,-5.75E-06,,,
10.22293251,4.684442761,-6.88E-06,,,
10.26784349,4.781775113,-6.85E-06,,,
10.31275447,4.879107466,-6.80E-06,,,
10.12679764,4.761709999,-7.04E-06,,,
10.17170862,4.859042351,-7.01E-06,,,
10.03066277,4.838977237,-7.21E-06,,,
10.13620222,4.617063571,-6.97E-06,,,
10.04006735,4.694330809,-7.14E-06,,,
10.04947194,4.54968438,-7.05E-06,,,
9.841304492,4.648038513,-7.37E-06,,,
9.945388214,4.598861447,-7.21E-06,,,
9.935983632,4.743507875,-7.30E-06,,,
10.67095475,5.904804583,-6.00E-06,,,
10.74282033,5.772917315,-5.92E-06,,,
10.5851745,5.773063376,-6.23E-06,,,
10.65704008,5.641176108,-6.14E-06,,,
10.49939426,5.641322168,-6.44E-06,,,
10.81468591,5.641030047,-5.84E-06,,,
10.63577445,5.389568387,-6.26E-06,,,
10.72523018,5.515299217,-6.06E-06,,,
10.56758435,5.515445278,-6.35E-06,,,
10.54966203,5.261177629,-6.43E-06,,,
10.48147194,5.387054519,-6.54E-06,,,
10.41328184,5.512931409,-6.63E-06,,,
10.39535952,5.258663761,-6.70E-06,,,
10.32716943,5.384540651,-6.81E-06,,,
10.24105701,5.256149892,-6.96E-06,,,
10.38288588,5.018165017,-6.72E-06,,,
10.46627396,5.139671323,-6.58E-06,,,
10.31197145,5.137157455,-6.84E-06,,,
10.24184003,4.998099903,-6.94E-06,,,
10.1709256,5.117092341,-7.06E-06,,,
10.10079418,4.978034789,-7.14E-06,,,
8.874236188,2.684934448,-5.44E-06,,,
8.778460961,2.535526486,-5.16E-06,,,
8.966516487,2.536670278,-5.14E-06,,,
8.87074126,2.387262316,-4.86E-06,,,
8.682685734,2.386118524,-4.86E-06,,,
9.058796786,2.388406107,-4.84E-06,,,
9.151315277,2.539557469,-5.12E-06,,,
9.243833767,2.69070883,-5.38E-06,,,
9.059034978,2.687821639,-5.42E-06,,,
9.444230005,3.60544069,-6.75E-06,,,
9.530633103,3.454032178,-6.49E-06,,,
9.617780914,3.60556111,-6.63E-06,,,
9.704184012,3.454152598,-6.37E-06,,,
9.617036201,3.302623666,-6.22E-06,,,
9.791331822,3.60568153,-6.50E-06,,,
9.704550321,3.774205714,-6.77E-06,,,
9.61776882,3.942729899,-7.03E-06,,,
9.530999413,3.774085295,-6.90E-06,,,
9.156091253,3.139729049,-6.19E-06,,,
9.062139564,2.988130849,-5.96E-06,,,
9.246938354,2.99101804,-5.91E-06,,,
9.152986666,2.83941984,-5.67E-06,,,
8.968187876,2.836532648,-5.71E-06,,,
9.337785455,2.842307031,-5.62E-06,,,
9.429387703,2.994846741,-5.84E-06,,,
9.52098995,3.147386452,-6.04E-06,,,
9.338540601,3.14355775,-6.13E-06,,,
9.434586852,3.298794964,-6.32E-06,,,
9.348183754,3.450203476,-6.59E-06,,,
9.252137503,3.294966263,-6.40E-06,,,
8.322976316,2.671823429,-5.39E-06,,,
8.224091329,2.525836618,-5.08E-06,,,
8.410954379,2.526785807,-5.12E-06,,,
8.312069392,2.380798996,-4.80E-06,,,
8.125206341,2.379849807,-4.75E-06,,,
8.498932443,2.381748185,-4.83E-06,,,
8.59470767,2.531156147,-5.14E-06,,,
8.690482898,2.680564108,-5.44E-06,,,
8.506729607,2.676193769,-5.43E-06,,,
7.687611962,1.048709144,-1.85E-06,,,
7.780018339,1.197203904,-2.17E-06,,,
7.872424716,1.345698664,-2.50E-06,,,
7.596684308,1.198817955,-2.11E-06,,,
7.689090686,1.347312715,-2.44E-06,,,
7.505756655,1.348926766,-2.37E-06,,,
7.681945801,1.650107239,-3.06E-06,,,
7.777185259,1.497902952,-2.78E-06,,,
7.593851228,1.499517002,-2.71E-06,,,
6.940734381,0.450528741,-6.13E-07,,,
6.849378476,0.300352494,-3.85E-07,,,
7.034563661,0.300352494,-4.09E-07,,,
6.943207757,0.150176247,-1.93E-07,,,
6.758022571,0.150176247,-1.81E-07,,,
6.851851852,0,3.82E-24,,,
6.666666667,0,0,,,
7.128392942,0.150176247,-2.05E-07,,,
7.037037037,0,-6.44E-23,,,
7.220610828,0.299795316,-4.31E-07,,,
7.312828714,0.449414385,-6.79E-07,,,
7.126781547,0.449971563,-6.48E-07,,,
7.222506264,0.898872435,-1.42E-06,,,
7.128582303,0.749424537,-1.13E-06,,,
7.31462947,0.74886736,-1.18E-06,,,
7.220705509,0.599419461,-9.06E-07,,,
7.034658342,0.599976639,-8.62E-07,,,
7.406752675,0.598862284,-9.47E-07,,,
7.49997392,0.748776659,-1.23E-06,,,
